2024-11-10 10:37:45,587 INFO  Logger.cs: 70 - 
2024-11-10 12:00:56,035 INFO  ExportHelperExtension.cs: 1136 - Found 37 in joint5_v2-1
2024-11-10 12:00:56,035 INFO  ExportHelperExtension.cs: 1145 - Found 0 features of type [CoordSys] in joint5_v2-1
2024-11-10 12:00:56,036 INFO  ExportHelperExtension.cs: 1125 - Retrieving features of type [CoordSys] from 夹爪-1
2024-11-10 12:00:56,039 INFO  ExportHelperExtension.cs: 1136 - Found 160 in 夹爪-1
2024-11-10 12:00:56,039 INFO  ExportHelperExtension.cs: 1145 - Found 0 features of type [CoordSys] in 夹爪-1
2024-11-10 12:00:56,040 INFO  ExportHelperExtension.cs: 1125 - Retrieving features of type [CoordSys] from 圆盘_assembly-1
2024-11-10 12:00:56,047 INFO  ExportHelperExtension.cs: 1136 - Found 25 in 圆盘_assembly-1
2024-11-10 12:00:56,048 INFO  ExportHelperExtension.cs: 1145 - Found 0 features of type [CoordSys] in 圆盘_assembly-1
2024-11-10 12:00:56,049 INFO  ExportHelperExtension.cs: 1125 - Retrieving features of type [RefAxis] from arm_v2.SLDASM
2024-11-10 12:00:56,050 INFO  ExportHelperExtension.cs: 1136 - Found 105 in arm_v2.SLDASM
2024-11-10 12:00:56,051 INFO  ExportHelperExtension.cs: 1145 - Found 6 features of type [RefAxis] in arm_v2.SLDASM
2024-11-10 12:00:56,051 INFO  ExportHelperExtension.cs: 1148 - Proceeding through assembly components
2024-11-10 12:00:56,051 INFO  ExportHelperExtension.cs: 1160 - 16 components to check
2024-11-10 12:00:56,052 INFO  ExportHelperExtension.cs: 1125 - Retrieving features of type [RefAxis] from base_v2-1
2024-11-10 12:00:56,052 INFO  ExportHelperExtension.cs: 1136 - Found 35 in base_v2-1
2024-11-10 12:00:56,052 INFO  ExportHelperExtension.cs: 1145 - Found 0 features of type [RefAxis] in base_v2-1
2024-11-10 12:00:56,053 INFO  ExportHelperExtension.cs: 1125 - Retrieving features of type [RefAxis] from joint1_modified_copy-2
2024-11-10 12:00:56,053 INFO  ExportHelperExtension.cs: 1136 - Found 56 in joint1_modified_copy-2
2024-11-10 12:00:56,054 INFO  ExportHelperExtension.cs: 1145 - Found 0 features of type [RefAxis] in joint1_modified_copy-2
2024-11-10 12:00:56,054 INFO  ExportHelperExtension.cs: 1125 - Retrieving features of type [RefAxis] from 六角连接件-1
2024-11-10 12:00:56,054 INFO  ExportHelperExtension.cs: 1136 - Found 34 in 六角连接件-1
2024-11-10 12:00:56,057 INFO  ExportHelperExtension.cs: 1145 - Found 0 features of type [RefAxis] in 六角连接件-1
2024-11-10 12:00:56,057 INFO  ExportHelperExtension.cs: 1125 - Retrieving features of type [RefAxis] from GO_assembly-1
2024-11-10 12:00:56,058 INFO  ExportHelperExtension.cs: 1136 - Found 65 in GO_assembly-1
2024-11-10 12:00:56,058 INFO  ExportHelperExtension.cs: 1145 - Found 0 features of type [RefAxis] in GO_assembly-1
2024-11-10 12:00:56,058 INFO  ExportHelperExtension.cs: 1125 - Retrieving features of type [RefAxis] from GO_assembly-2
2024-11-10 12:00:56,059 INFO  ExportHelperExtension.cs: 1136 - Found 65 in GO_assembly-2
2024-11-10 12:00:56,059 INFO  ExportHelperExtension.cs: 1145 - Found 0 features of type [RefAxis] in GO_assembly-2
2024-11-10 12:00:56,059 INFO  ExportHelperExtension.cs: 1125 - Retrieving features of type [RefAxis] from joint2_v2-1
2024-11-10 12:00:56,060 INFO  ExportHelperExtension.cs: 1136 - Found 37 in joint2_v2-1
2024-11-10 12:00:56,060 INFO  ExportHelperExtension.cs: 1145 - Found 0 features of type [RefAxis] in joint2_v2-1
2024-11-10 12:00:56,060 INFO  ExportHelperExtension.cs: 1125 - Retrieving features of type [RefAxis] from 六角连接件_长-1
2024-11-10 12:00:56,060 INFO  ExportHelperExtension.cs: 1136 - Found 42 in 六角连接件_长-1
2024-11-10 12:00:56,060 INFO  ExportHelperExtension.cs: 1145 - Found 0 features of type [RefAxis] in 六角连接件_长-1
2024-11-10 12:00:56,062 INFO  ExportHelperExtension.cs: 1125 - Retrieving features of type [RefAxis] from CyberGearmotor-1
2024-11-10 12:00:56,062 INFO  ExportHelperExtension.cs: 1136 - Found 27 in CyberGearmotor-1
2024-11-10 12:00:56,062 INFO  ExportHelperExtension.cs: 1145 - Found 0 features of type [RefAxis] in CyberGearmotor-1
2024-11-10 12:00:56,062 INFO  ExportHelperExtension.cs: 1125 - Retrieving features of type [RefAxis] from GO_assembly-3
2024-11-10 12:00:56,063 INFO  ExportHelperExtension.cs: 1136 - Found 65 in GO_assembly-3
2024-11-10 12:00:56,063 INFO  ExportHelperExtension.cs: 1145 - Found 0 features of type [RefAxis] in GO_assembly-3
2024-11-10 12:00:56,063 INFO  ExportHelperExtension.cs: 1125 - Retrieving features of type [RefAxis] from joint4_v2-1
2024-11-10 12:00:56,064 INFO  ExportHelperExtension.cs: 1136 - Found 36 in joint4_v2-1
2024-11-10 12:00:56,064 INFO  ExportHelperExtension.cs: 1145 - Found 0 features of type [RefAxis] in joint4_v2-1
2024-11-10 12:00:56,064 INFO  ExportHelperExtension.cs: 1125 - Retrieving features of type [RefAxis] from CyberGearmotor-2
2024-11-10 12:00:56,064 INFO  ExportHelperExtension.cs: 1136 - Found 27 in CyberGearmotor-2
2024-11-10 12:00:56,065 INFO  ExportHelperExtension.cs: 1145 - Found 0 features of type [RefAxis] in CyberGearmotor-2
2024-11-10 12:00:56,065 INFO  ExportHelperExtension.cs: 1125 - Retrieving features of type [RefAxis] from 舵机架-1
2024-11-10 12:00:56,065 INFO  ExportHelperExtension.cs: 1136 - Found 33 in 舵机架-1
2024-11-10 12:00:56,066 INFO  ExportHelperExtension.cs: 1145 - Found 0 features of type [RefAxis] in 舵机架-1
2024-11-10 12:00:56,066 INFO  ExportHelperExtension.cs: 1125 - Retrieving features of type [RefAxis] from servo_assembly-1
2024-11-10 12:00:56,066 INFO  ExportHelperExtension.cs: 1136 - Found 30 in servo_assembly-1
2024-11-10 12:00:56,067 INFO  ExportHelperExtension.cs: 1145 - Found 0 features of type [RefAxis] in servo_assembly-1
2024-11-10 12:00:56,067 INFO  ExportHelperExtension.cs: 1125 - Retrieving features of type [RefAxis] from joint5_v2-1
2024-11-10 12:00:56,067 INFO  ExportHelperExtension.cs: 1136 - Found 37 in joint5_v2-1
2024-11-10 12:00:56,067 INFO  ExportHelperExtension.cs: 1145 - Found 0 features of type [RefAxis] in joint5_v2-1
2024-11-10 12:00:56,068 INFO  ExportHelperExtension.cs: 1125 - Retrieving features of type [RefAxis] from 夹爪-1
2024-11-10 12:00:56,068 INFO  ExportHelperExtension.cs: 1136 - Found 160 in 夹爪-1
2024-11-10 12:00:56,069 INFO  ExportHelperExtension.cs: 1145 - Found 0 features of type [RefAxis] in 夹爪-1
2024-11-10 12:00:56,069 INFO  ExportHelperExtension.cs: 1125 - Retrieving features of type [RefAxis] from 圆盘_assembly-1
2024-11-10 12:00:56,073 INFO  ExportHelperExtension.cs: 1136 - Found 25 in 圆盘_assembly-1
2024-11-10 12:00:56,073 INFO  ExportHelperExtension.cs: 1145 - Found 0 features of type [RefAxis] in 圆盘_assembly-1
2024-11-10 12:00:56,770 INFO  SwAddin.cs: 339 - Loading config tree
2024-11-10 12:00:56,776 INFO  ExportPropertyManagerExtension.cs: 520 - Starting new configuration
2024-11-10 12:00:56,782 INFO  SwAddin.cs: 344 - Showing property manager
2024-11-10 12:33:30,481 INFO  ExportPropertyManager.cs: 1136 - OnNumberBoxTrackingCompleted called. This method no longer throws an Exception. It just silently does nothing. Ok, except for this logging message
2024-11-10 12:33:40,793 INFO  ExportPropertyManager.cs: 1018 - OnComboboxSelectionChanged called. This method no longer throws an Exception. It just silently does nothing. Ok, except for this logging message
2024-11-10 12:33:52,088 INFO  ExportPropertyManager.cs: 1142 - AfterClose called. This method no longer throws an Exception. It just silently does nothing. Ok, except for this logging message
2024-11-10 12:33:57,597 INFO  SwAddin.cs: 294 - Assembly export called for file arm_v2.SLDASM
2024-11-10 12:33:57,598 INFO  SwAddin.cs: 299 - Save is required
2024-11-10 12:33:57,598 INFO  SwAddin.cs: 313 - Saving assembly
2024-11-10 12:33:58,528 INFO  SwAddin.cs: 316 - Opening property manager
2024-11-10 12:33:58,529 INFO  ExportHelperExtension.cs: 1125 - Retrieving features of type [CoordSys] from arm_v2.SLDASM
2024-11-10 12:33:58,529 INFO  ExportHelperExtension.cs: 1136 - Found 105 in arm_v2.SLDASM
2024-11-10 12:33:58,534 INFO  ExportHelperExtension.cs: 1145 - Found 7 features of type [CoordSys] in arm_v2.SLDASM
2024-11-10 12:33:58,534 INFO  ExportHelperExtension.cs: 1148 - Proceeding through assembly components
2024-11-10 12:33:58,535 INFO  ExportHelperExtension.cs: 1160 - 16 components to check
2024-11-10 12:33:58,535 INFO  ExportHelperExtension.cs: 1125 - Retrieving features of type [CoordSys] from base_v2-1
2024-11-10 12:33:58,535 INFO  ExportHelperExtension.cs: 1136 - Found 35 in base_v2-1
2024-11-10 12:33:58,535 INFO  ExportHelperExtension.cs: 1145 - Found 0 features of type [CoordSys] in base_v2-1
2024-11-10 12:33:58,540 INFO  ExportHelperExtension.cs: 1125 - Retrieving features of type [CoordSys] from joint1_modified_copy-2
2024-11-10 12:33:58,545 INFO  ExportHelperExtension.cs: 1136 - Found 56 in joint1_modified_copy-2
2024-11-10 12:33:58,545 INFO  ExportHelperExtension.cs: 1145 - Found 0 features of type [CoordSys] in joint1_modified_copy-2
2024-11-10 12:33:58,546 INFO  ExportHelperExtension.cs: 1125 - Retrieving features of type [CoordSys] from 六角连接件-1
2024-11-10 12:33:58,548 INFO  ExportHelperExtension.cs: 1136 - Found 34 in 六角连接件-1
2024-11-10 12:33:58,548 INFO  ExportHelperExtension.cs: 1145 - Found 0 features of type [CoordSys] in 六角连接件-1
2024-11-10 12:33:58,549 INFO  ExportHelperExtension.cs: 1125 - Retrieving features of type [CoordSys] from GO_assembly-1
2024-11-10 12:33:58,549 INFO  ExportHelperExtension.cs: 1136 - Found 65 in GO_assembly-1
2024-11-10 12:33:58,550 INFO  ExportHelperExtension.cs: 1145 - Found 0 features of type [CoordSys] in GO_assembly-1
2024-11-10 12:33:58,551 INFO  ExportHelperExtension.cs: 1125 - Retrieving features of type [CoordSys] from GO_assembly-2
2024-11-10 12:33:58,551 INFO  ExportHelperExtension.cs: 1136 - Found 65 in GO_assembly-2
2024-11-10 12:33:58,552 INFO  ExportHelperExtension.cs: 1145 - Found 0 features of type [CoordSys] in GO_assembly-2
2024-11-10 12:33:58,552 INFO  ExportHelperExtension.cs: 1125 - Retrieving features of type [CoordSys] from joint2_v2-1
2024-11-10 12:33:58,552 INFO  ExportHelperExtension.cs: 1136 - Found 37 in joint2_v2-1
2024-11-10 12:33:58,552 INFO  ExportHelperExtension.cs: 1145 - Found 0 features of type [CoordSys] in joint2_v2-1
2024-11-10 12:33:58,553 INFO  ExportHelperExtension.cs: 1125 - Retrieving features of type [CoordSys] from 六角连接件_长-1
2024-11-10 12:33:58,553 INFO  ExportHelperExtension.cs: 1136 - Found 42 in 六角连接件_长-1
2024-11-10 12:33:58,553 INFO  ExportHelperExtension.cs: 1145 - Found 0 features of type [CoordSys] in 六角连接件_长-1
2024-11-10 12:33:58,554 INFO  ExportHelperExtension.cs: 1125 - Retrieving features of type [CoordSys] from CyberGearmotor-1
2024-11-10 12:33:58,554 INFO  ExportHelperExtension.cs: 1136 - Found 27 in CyberGearmotor-1
2024-11-10 12:33:58,555 INFO  ExportHelperExtension.cs: 1145 - Found 0 features of type [CoordSys] in CyberGearmotor-1
2024-11-10 12:33:58,555 INFO  ExportHelperExtension.cs: 1125 - Retrieving features of type [CoordSys] from GO_assembly-3
2024-11-10 12:33:58,556 INFO  ExportHelperExtension.cs: 1136 - Found 65 in GO_assembly-3
2024-11-10 12:33:58,556 INFO  ExportHelperExtension.cs: 1145 - Found 0 features of type [CoordSys] in GO_assembly-3
2024-11-10 12:33:58,558 INFO  ExportHelperExtension.cs: 1125 - Retrieving features of type [CoordSys] from joint4_v2-1
2024-11-10 12:33:58,558 INFO  ExportHelperExtension.cs: 1136 - Found 36 in joint4_v2-1
2024-11-10 12:33:58,560 INFO  ExportHelperExtension.cs: 1145 - Found 0 features of type [CoordSys] in joint4_v2-1
2024-11-10 12:33:58,563 INFO  ExportHelperExtension.cs: 1125 - Retrieving features of type [CoordSys] from CyberGearmotor-2
2024-11-10 12:33:58,563 INFO  ExportHelperExtension.cs: 1136 - Found 27 in CyberGearmotor-2
2024-11-10 12:33:58,564 INFO  ExportHelperExtension.cs: 1145 - Found 0 features of type [CoordSys] in CyberGearmotor-2
2024-11-10 12:33:58,564 INFO  ExportHelperExtension.cs: 1125 - Retrieving features of type [CoordSys] from 舵机架-1
2024-11-10 12:33:58,564 INFO  ExportHelperExtension.cs: 1136 - Found 33 in 舵机架-1
2024-11-10 12:33:58,565 INFO  ExportHelperExtension.cs: 1145 - Found 0 features of type [CoordSys] in 舵机架-1
2024-11-10 12:33:58,565 INFO  ExportHelperExtension.cs: 1125 - Retrieving features of type [CoordSys] from servo_assembly-1
2024-11-10 12:33:58,565 INFO  ExportHelperExtension.cs: 1136 - Found 30 in servo_assembly-1
2024-11-10 12:33:58,566 INFO  ExportHelperExtension.cs: 1145 - Found 0 features of type [CoordSys] in servo_assembly-1
2024-11-10 12:33:58,569 INFO  ExportHelperExtension.cs: 1125 - Retrieving features of type [CoordSys] from joint5_v2-1
2024-11-10 12:33:58,723 INFO  ExportHelperExtension.cs: 1136 - Found 37 in joint5_v2-1
2024-11-10 12:33:58,724 INFO  ExportHelperExtension.cs: 1145 - Found 0 features of type [CoordSys] in joint5_v2-1
2024-11-10 12:33:58,724 INFO  ExportHelperExtension.cs: 1125 - Retrieving features of type [CoordSys] from 夹爪-1
2024-11-10 12:33:58,725 INFO  ExportHelperExtension.cs: 1136 - Found 160 in 夹爪-1
2024-11-10 12:33:58,728 INFO  ExportHelperExtension.cs: 1145 - Found 0 features of type [CoordSys] in 夹爪-1
2024-11-10 12:33:58,728 INFO  ExportHelperExtension.cs: 1125 - Retrieving features of type [CoordSys] from 圆盘_assembly-1
2024-11-10 12:33:58,729 INFO  ExportHelperExtension.cs: 1136 - Found 25 in 圆盘_assembly-1
2024-11-10 12:33:58,729 INFO  ExportHelperExtension.cs: 1145 - Found 0 features of type [CoordSys] in 圆盘_assembly-1
2024-11-10 12:33:58,730 INFO  ExportHelperExtension.cs: 1125 - Retrieving features of type [RefAxis] from arm_v2.SLDASM
2024-11-10 12:33:58,731 INFO  ExportHelperExtension.cs: 1136 - Found 105 in arm_v2.SLDASM
2024-11-10 12:33:58,732 INFO  ExportHelperExtension.cs: 1145 - Found 6 features of type [RefAxis] in arm_v2.SLDASM
2024-11-10 12:33:58,733 INFO  ExportHelperExtension.cs: 1148 - Proceeding through assembly components
2024-11-10 12:33:58,734 INFO  ExportHelperExtension.cs: 1160 - 16 components to check
2024-11-10 12:33:58,734 INFO  ExportHelperExtension.cs: 1125 - Retrieving features of type [RefAxis] from base_v2-1
2024-11-10 12:33:58,735 INFO  ExportHelperExtension.cs: 1136 - Found 35 in base_v2-1
2024-11-10 12:33:58,735 INFO  ExportHelperExtension.cs: 1145 - Found 0 features of type [RefAxis] in base_v2-1
2024-11-10 12:33:58,735 INFO  ExportHelperExtension.cs: 1125 - Retrieving features of type [RefAxis] from joint1_modified_copy-2
2024-11-10 12:33:58,735 INFO  ExportHelperExtension.cs: 1136 - Found 56 in joint1_modified_copy-2
2024-11-10 12:33:58,736 INFO  ExportHelperExtension.cs: 1145 - Found 0 features of type [RefAxis] in joint1_modified_copy-2
2024-11-10 12:33:58,736 INFO  ExportHelperExtension.cs: 1125 - Retrieving features of type [RefAxis] from 六角连接件-1
2024-11-10 12:33:58,736 INFO  ExportHelperExtension.cs: 1136 - Found 34 in 六角连接件-1
2024-11-10 12:33:58,737 INFO  ExportHelperExtension.cs: 1145 - Found 0 features of type [RefAxis] in 六角连接件-1
2024-11-10 12:33:58,737 INFO  ExportHelperExtension.cs: 1125 - Retrieving features of type [RefAxis] from GO_assembly-1
2024-11-10 12:33:58,737 INFO  ExportHelperExtension.cs: 1136 - Found 65 in GO_assembly-1
2024-11-10 12:33:58,738 INFO  ExportHelperExtension.cs: 1145 - Found 0 features of type [RefAxis] in GO_assembly-1
2024-11-10 12:33:58,738 INFO  ExportHelperExtension.cs: 1125 - Retrieving features of type [RefAxis] from GO_assembly-2
2024-11-10 12:33:58,738 INFO  ExportHelperExtension.cs: 1136 - Found 65 in GO_assembly-2
2024-11-10 12:33:58,739 INFO  ExportHelperExtension.cs: 1145 - Found 0 features of type [RefAxis] in GO_assembly-2
2024-11-10 12:33:58,739 INFO  ExportHelperExtension.cs: 1125 - Retrieving features of type [RefAxis] from joint2_v2-1
2024-11-10 12:33:58,739 INFO  ExportHelperExtension.cs: 1136 - Found 37 in joint2_v2-1
2024-11-10 12:33:58,739 INFO  ExportHelperExtension.cs: 1145 - Found 0 features of type [RefAxis] in joint2_v2-1
2024-11-10 12:33:58,740 INFO  ExportHelperExtension.cs: 1125 - Retrieving features of type [RefAxis] from 六角连接件_长-1
2024-11-10 12:33:58,770 INFO  ExportHelperExtension.cs: 1136 - Found 42 in 六角连接件_长-1
2024-11-10 12:33:58,771 INFO  ExportHelperExtension.cs: 1145 - Found 0 features of type [RefAxis] in 六角连接件_长-1
2024-11-10 12:33:58,772 INFO  ExportHelperExtension.cs: 1125 - Retrieving features of type [RefAxis] from CyberGearmotor-1
2024-11-10 12:33:58,772 INFO  ExportHelperExtension.cs: 1136 - Found 27 in CyberGearmotor-1
2024-11-10 12:33:58,773 INFO  ExportHelperExtension.cs: 1145 - Found 0 features of type [RefAxis] in CyberGearmotor-1
2024-11-10 12:33:58,773 INFO  ExportHelperExtension.cs: 1125 - Retrieving features of type [RefAxis] from GO_assembly-3
2024-11-10 12:33:58,773 INFO  ExportHelperExtension.cs: 1136 - Found 65 in GO_assembly-3
2024-11-10 12:33:58,774 INFO  ExportHelperExtension.cs: 1145 - Found 0 features of type [RefAxis] in GO_assembly-3
2024-11-10 12:33:58,774 INFO  ExportHelperExtension.cs: 1125 - Retrieving features of type [RefAxis] from joint4_v2-1
2024-11-10 12:33:58,775 INFO  ExportHelperExtension.cs: 1136 - Found 36 in joint4_v2-1
2024-11-10 12:33:58,775 INFO  ExportHelperExtension.cs: 1145 - Found 0 features of type [RefAxis] in joint4_v2-1
2024-11-10 12:33:58,775 INFO  ExportHelperExtension.cs: 1125 - Retrieving features of type [RefAxis] from CyberGearmotor-2
2024-11-10 12:33:58,775 INFO  ExportHelperExtension.cs: 1136 - Found 27 in CyberGearmotor-2
2024-11-10 12:33:58,777 INFO  ExportHelperExtension.cs: 1145 - Found 0 features of type [RefAxis] in CyberGearmotor-2
2024-11-10 12:33:58,777 INFO  ExportHelperExtension.cs: 1125 - Retrieving features of type [RefAxis] from 舵机架-1
2024-11-10 12:33:58,777 INFO  ExportHelperExtension.cs: 1136 - Found 33 in 舵机架-1
2024-11-10 12:33:58,778 INFO  ExportHelperExtension.cs: 1145 - Found 0 features of type [RefAxis] in 舵机架-1
2024-11-10 12:33:58,778 INFO  ExportHelperExtension.cs: 1125 - Retrieving features of type [RefAxis] from servo_assembly-1
2024-11-10 12:33:58,778 INFO  ExportHelperExtension.cs: 1136 - Found 30 in servo_assembly-1
2024-11-10 12:33:58,779 INFO  ExportHelperExtension.cs: 1145 - Found 0 features of type [RefAxis] in servo_assembly-1
2024-11-10 12:33:58,784 INFO  ExportHelperExtension.cs: 1125 - Retrieving features of type [RefAxis] from joint5_v2-1
2024-11-10 12:33:58,784 INFO  ExportHelperExtension.cs: 1136 - Found 37 in joint5_v2-1
2024-11-10 12:33:58,785 INFO  ExportHelperExtension.cs: 1145 - Found 0 features of type [RefAxis] in joint5_v2-1
2024-11-10 12:33:58,785 INFO  ExportHelperExtension.cs: 1125 - Retrieving features of type [RefAxis] from 夹爪-1
2024-11-10 12:33:58,786 INFO  ExportHelperExtension.cs: 1136 - Found 160 in 夹爪-1
2024-11-10 12:33:58,786 INFO  ExportHelperExtension.cs: 1145 - Found 0 features of type [RefAxis] in 夹爪-1
2024-11-10 12:33:58,786 INFO  ExportHelperExtension.cs: 1125 - Retrieving features of type [RefAxis] from 圆盘_assembly-1
2024-11-10 12:33:58,787 INFO  ExportHelperExtension.cs: 1136 - Found 25 in 圆盘_assembly-1
2024-11-10 12:33:58,787 INFO  ExportHelperExtension.cs: 1145 - Found 0 features of type [RefAxis] in 圆盘_assembly-1
2024-11-10 12:33:58,879 INFO  SwAddin.cs: 339 - Loading config tree
2024-11-10 12:33:58,880 INFO  ExportPropertyManagerExtension.cs: 520 - Starting new configuration
2024-11-10 12:33:58,886 INFO  SwAddin.cs: 344 - Showing property manager
2024-11-10 12:34:11,382 INFO  ExportPropertyManager.cs: 1018 - OnComboboxSelectionChanged called. This method no longer throws an Exception. It just silently does nothing. Ok, except for this logging message
